PK_CUSTOMER;customerkey;customer;phone;customer_type;business_family;business_unit;line_of_business;regional_sales_mgr;search_type
ef4cd560a2c2ca9d2d1ff88ac42fb8c1453ad75817dde87e23b0e182641031a2;10025552;Unison Medistore;816-455-8733;G2;R3;1;\"\";S13;C
1e177c75e78691897b1518103ac36f6979148f4964a619e070619420a01cf04b;10021175;Pacific Supermarket;816-455-8733;G2;R3;1;\"\";S16;C
a0ea8184d376553086194d2d31c4b4540f7c2dc10281360dc3fcc9bbec1b05f9;10015793;Hetrick Supermarket;816-455-8733;G2;R3;1;\"\";S16;C
d4818f780a0ce0ec68435fe73ee0487859de0be4a461a9b8688decc9811a1f81;10022730;RC Shop;816-455-8733;G2;R2;1;\"\";S9;C
686881bfc61de191b112d76f7ade39c9f444154e7b2f9469e61574ecd6235258;10025034;Talou Shop;816-455-8733;G2;R3;1;\"\";S4;C
6c0292b9221adc64b2721bfbeb92718a5f9d5d7d8cca272b2cb61140dca3f8ff;10027119;Yurie Market;816-455-8733;G2;R3;1;\"\";S16;C
2f8c28057b0ceb26d158d6504f8b1e4fc0e6ef8d357b9918680380b15f864cdb;10021804;Picka Superstore;816-455-8733;G2;R3;1;\"\";S1;C
32a6429d18cded122490924d584f0da761e2775adad1de43b61361917927566c;10025353;Total Store;816-455-8733;G2;R2;1;\"\";S5;I
343de13a0e4e1340f6f2c9c9b303b4f2fc8b5ef77dcc1b46ff1f07b350ddc2ee;10026532;Xediom Shop;816-455-8733;G2;R2;1;\"\";S5;C
791d7d5288da863b835350702e5ba064b2cf1c7b6d23c899de7e6d34f6e8e70b;10009863;Deere Store;816-455-8733;G1;R3;1;M1;S19;C
d5c5aef780edfc44ad63545797bf3e9a3a54ca484ea21ca4cb7d092f16decdde;10020849;OnDeck Store;816-455-8733;G2;R3;1;\"\";S1;C
15e4f891ae7d6f6fab6c1bb2de81033475a415cb9b306ffd018553369217af0b;10023221;Reveal Supermarket;816-455-8733;G2;R3;1;M1;S16;C
a900b3401d74c90e9ca79a2cb6dc78fce126287f3854e7fa373c136a17a3026f;10025239;Teamaker Shop;816-455-8733;G2;R3;1;\"\";S16;C
a6c61c0ef9b99a28545662a051cd0578753fcac8971570e0488977e625f3199d;10005861;Big Supermarket;816-455-8733;G1;R3;1;M1;S19;C
8d9dd4f6f5e144fbeab1c427640a27c99d73d8d8feb1221baf77f98a029fdf3f;10020448;Nanao Shop;816-455-8733;G3;R3;1;\"\";S5;C
c7e0bb060e5fd454cfb381ed9c2eea2fbd4c39d689d34a44c9a10a137a92e32f;10021242;Page Store;816-455-8733;G3;R3;1;\"\";S17;C
4499891282f523c879af04c8255833ca901061f13b2884f27eb69fc84da7a92e;10025269;Toledo Market;816-455-8733;G2;R3;1;M1;S16;C
58e74691a08f0e72cc7b83b2c93bd081796d2e4235e67f0060560b641c72c8fc;10001786;Acara Shop;816-455-8733;G2;R3;1;\"\";S16;C
c1c2420d95c7b207b4affc00abde8c754cebfefaffbeab26948206c97440029d;10023244;Revolutionary Supermarket;816-455-8733;G2;R2;1;\"\";S5;C
50cc487f46b714fdbdd911e1b49359af5d04a4418a9bd98756dbf01947641c92;10007355;CAF Market;816-455-8733;G2;R3;1;\"\";S16;C
442b702b073f4f916bc211b4fe353ecda9d199f1550d738f06f46422cc73a104;10017036;Icon Superstore;816-455-8733;G2;R1;1;\"\";S11;C
e766db10e5718b6add090ecb41cd5eee782514d89e6d31ad746b5b55ab957ba6;10025158;Taskers Supermarket;816-455-8733;G1;R3;1;M1;S19;C
eeaaef3d3de73820498722bf22a1ddbe18e2fac76a2ae0d14f1f098248ce3f26;10019909;LiveWORLD Shop;816-455-8733;G2;R2;1;\"\";S5;C
5e72ddf236b9149a072f858c15725c9323046867d4bf9e67afc20a3d79626df6;10020388;Metro-Goldwyn-Mayer, Supermarket;816-455-8733;G2;R3;1;\"\";S1;C
afa657ac5201679862856ba07aa43e1e4afe3f6a33fea84c3d619d6180988bf6;10025032;Talkland Shop;816-455-8733;G1;R3;1;M1;S19;C
0b7672c78e3b7fd0b3c679a8dffe53f23bf1d43677eb6d350d908304c0c5d641;10025062;TargetedListings Shop;816-455-8733;G2;R3;1;\"\";S1;C
09c4e1ba6409dcd608b847d43abb1466145c4a8df1e3ff79f03599b7b4596f5f;10025304;UBF Shop;816-455-8733;G2;R3;1;\"\";S16;C
1cf78884826d2f82639fd5bd8e868b8e385d89076bc30556d44a96f199dfbcc5;10009653;DCP Supermarket;816-455-8733;G3;R2;1;\"\";S8;C
d90006df554f33ed2da5f0d7af2921a9a827b2a9b9ae675b8ddc3d8807361eaf;10013011;Gamacles Shop;816-455-8733;G1;R3;1;M1;S19;C
21b8273e599f0d840c42af44251946a07a3786b558d6f7ebf5d061414457554a;10013039;Gamma Supermarket;816-455-8733;G2;O2;1;\"\";S12;C
f1b0a626d647cfdd8e9cb2b3694a001fe9919cc74a0866811593de8e62afd399;10000497;Abplus Shop;816-455-8733;G1;R3;1;\"\";S16;C
f2c6311f6c370545c8fdd9622d4ab01a3733750f17bec8672ad82c26e63f2eb2;10000499;ABSolute Shop;816-455-8733;G2;R3;1;\"\";S16;C
3a5a72a92978eef595fad922c92d399ebd23eb336db4b74f2edb7cfb96112b1c;10002520;ActivCard Shop;816-455-8733;G1;R3;1;M1;S19;C
6bacc6b58f8c06d85271b5d15d3aa41ddff950bc523313b1ced65c70722b5840;10012328;Finder Shop;816-455-8733;G2;R1;1;\"\";S5;C
0a579fa50aa5ee5aa06e925052b836a34bf1ea01246413caec81a4793eff3d3b;10019066;KENROB Megaplace;816-455-8733;G2;R3;1;\"\";S1;C
d9602c6eba4be33d1f1634d95b17e89a72791be106de580c52e8207df7becd73;10020492;NBTel Shop;816-455-8733;G2;R3;1;\"\";S16;C
c6a7d5122d6c0d95cd715fbdfb288a1c3be8b1c07148bfa09ef9f09acb0c28e4;10010717;East Shop;816-455-8733;G2;R2;1;\"\";S5;C
72c3b6e1105b2164e389f5330a6e72378788be47802d4498e6ba10ced9776ca9;10024704;Sterling Store;816-455-8733;G2;R3;1;\"\";S1;C
adf4d787e004d3a2a4ef8ebc9aef7acd315ab53f3eb7fa6a38f631a8b803032b;10006862;BL Supermarket;816-455-8733;G2;R3;1;\"\";S1;C
effa99ab4d156ddb439d0ab3ab643f37d9e52883833144e1120c4f61d9839f4b;10009657;DC-Works Shop;816-455-8733;G2;R3;1;\"\";S16;C
0f4b6f631569e73cbcc9b0876d52516039872fdfb77e7e1a6612c7321789be72;10013397;G-Com Supermarket;816-455-8733;G2;R3;1;\"\";S9;C
825fcc28dc23d80d0126326a5e66c86d58e193b96ed59928339f9c3e1a154c44;10023964;Science Store;816-455-8733;G3;R3;1;\"\";S5;C
d8fc693dfe0ef0a70aeacf611c1a77e8f254c5fd1f2f62ebb62754698d698202;10025248;Telus Store;816-455-8733;G2;R3;1;\"\";S16;C
bb095ce66876595a5ab40b20e6b99011f37fe34090f8fda5608e98e23e2cc84b;10027583;zNET Shop;816-455-8733;G2;R2;1;\"\";S5;C
006a742ba5b7599d808ffab9cdb2c83c9278e125ea7736fc4f926559c50655d8;10008893;Caravelle Shop;816-455-8733;G2;R3;1;\"\";S1;C
aafe32a5014d34a16fd028390a6a000097804a4d8b659bc7ca0da57875d408f3;10017072;Iconation Shop;816-455-8733;G2;R3;1;\"\";S9;C
395cb8449919c5b2a2890099068df92be9d276fb9b6d676cfd80508f7dbf67a1;10019879;Litton Shop;816-455-8733;G2;R3;1;\"\";S1;C
89cacf801d9e674cb610c501abc0d32f9109cf1ea303485b6d9f0222095c2421;10020907;Onebox Shop;816-455-8733;G1;R3;1;\"\";S16;C
f9830475b5b5b224da5e95924a21b94e29770b23aa6aacd91053626cc2241161;10025022;Take Supermarket;816-455-8733;G1;R3;1;M1;S19;C
d3714325d60cffb4602155bc8b1a9f5a962c219dc8710d8b94b7ab34dd963c96;10025252;Times Store;816-455-8733;G2;R3;1;\"\";S16;C
f54503a6fd15f089eb342d28825fcac3e11f19f7ad29e44e5491e5c242e0c565;10018877;KAT Store;816-455-8733;G1;R3;1;M1;S17;C
525288b54a8cea4330590347b3a4cfe143bf22a8ca5834c8a91131143b48b99c;10025249;Texasgulf Market;816-455-8733;G2;R1;1;\"\";S11;C
033f14f88413605bc935d0a8a89c44b3728dc704532f35c6a42155bf02e2f51f;10000457;A&G Shop;816-455-8733;G1;O2;1;\"\";S1;C
3bf397f6bc8c5ca985aa1dd9d4b7350d5ffd9b8912b6f1cb200e4e44c5a95b80;10012157;Fifth Store;816-455-8733;G2;R3;1;\"\";S9;C
f564c489c1b3ab88922278f94009dcda1d6883633d9436938abc25aef362d93e;10014264;Harbour Store;816-455-8733;G2;R3;1;\"\";S1;C
aee0d23dcda34f68739526ddddad5d9ca0e03ae46f81ce96abd3efba7a7c5a8a;10021286;PagePoint Shop;816-455-8733;G2;R3;1;\"\";S1;C
9421eb387eb7726445be1ee01460b3b174ea98e9c464b1bfb5b5436783df9259;10021412;Panngea Shop;816-455-8733;G2;R4;1;\"\";S18;C
c4664e023e49341f3b09f3a952091d202d032bfc7bbefbab8d0cc32c90f29975;10022750;Ready-to-Run Shop;816-455-8733;G2;R3;1;M1;S16;C
f4d85087772e6adbbc7bbff72ab16d4ff7acd155a279b8808c1f17abdae615a3;10022978;Relcom Shop;816-455-8733;G2;R3;1;\"\";S16;I
ee916bc15b070ff3350eaefe9bd73b527c68dc4635dfdcfcdf4281ec45d9ff0f;10023022;Renaissance Supermarket;816-455-8733;G3;R2;1;\"\";S8;C
6d70c25e5dce3485778e524a1f635987ed222a4827e9433ff3dd4c30b189a684;10025289;Tredegar Market;816-455-8733;G2;R3;1;\"\";S4;C
765b2a8fe84493d86b5d49d430155363cd280e2ada1080f060a6e1a06472bf7a;10019194;Kerite Company;816-455-8733;G2;R3;1;\"\";S14;C
1c7dd7b50d76833f1dba5a293fbfd8cdef7b7e840a4edeaff0bdf4be6afa31f1;10011345;Emergent Shop;816-455-8733;G2;R3;1;\"\";S16;C
d03dbf67c145a580d826bd899d4462a76ae6eb967f0775c81f379d67a0036a3b;10024006;ScotGold Market;816-455-8733;G2;R3;1;M1;S16;C
28087f83fb716f906b0145610f11d01e030e1eb0de23c8b6496e14ee67243d47;10025291;Trend Market;816-455-8733;G2;R3;1;\"\";S16;C
c73eb2cfe5b57f8676ba0b0d42041f710149d652ec2bde5b40f7bda26e614754;10019665;Labatt Supermarket;816-455-8733;G2;R3;1;M1;S16;C
126e4b82cc06bff677ee559d55f026a9a33a2a87fe87d858cf6a52df4ae65330;10009679;Debenhams Supermarket;816-455-8733;G2;R3;1;\"\";S16;C
f6000dc6364d235d6c59c41cbb4ae91761045404fb73c1b7e0c7ba0f4efbbbd4;10024550;Southwire Store;816-455-8733;G2;R2;1;\"\";S9;C
bc53b5e13ec0551f769e05b502b4698a37c0d9ea5dfc246d3303dde81995ecf6;10011600;FCS Shop;816-455-8733;G2;R3;1;\"\";S5;C
f06b0cf3f07bcb2f9417fcdae2b7c88044852b087105b35c6bf5cc5ee4bb7756;10014804;HCS Shop;816-455-8733;G2;R3;1;\"\";S16;C
86d718c7ebe703ce3349e2eaf3b893552e54b77a9b0c1e3b726b542c9d49697b;10016564;Home Market;816-455-8733;G2;R3;1;\"\";S16;C
83ad9c4cca52dd37de941aaa19b5696195bd8e005240eeba7ab319fec53a4460;10025467;Underwriters Supermarket;816-455-8733;G2;R3;1;\"\";S1;C
6d59f9710a26c6afb4acd722e7a503cf202f193021b0b544266a7ce720b443c1;10000478;Abacus Market;816-455-8733;G2;R3;1;\"\";S16;C
36bbf1f1e5ac121385c1e69479b7b6440ba1cc1d96987c5cd9f135f26aaccfe5;10019105;Kensington Market;816-455-8733;G2;R3;1;\"\";S1;C
3091a4786df9c52857ce389961723538e6c8ed01ec0326ebed2ec0c8cdd94c35;10016542;Holy Supermarket;816-455-8733;G2;O2;1;\"\";S12;C
f5de9259f63ba40922e30684280dae93644f69cfc64c6e2bd21bf9dd780b6c91;10023513;Sagent Shop;816-455-8733;G2;R3;1;\"\";S16;C
97345063fe80242a9587a981e242f7f11c4b379101ad073f7d886f75838e8ff1;10002153;Ace Market;816-455-8733;G2;R2;1;\"\";S5;C
ce9511030d213ecd1caeb3db6ec56398028d88efa916fa0031d3d984954c4937;10009985;E Supermarket;816-455-8733;G2;R3;1;M1;S16;C
1e5173f7da0b1160422f6fcaeafbd58b5fd83ce1b932c033985d20de73210dec;10021411;Panix Shop;816-455-8733;G2;R3;1;\"\";S4;C
0bc5fcba645d178222469ddfffc85d0314192984c757c6288cde7a4f6d0f103e;10025086;Tartanchase Shop;816-455-8733;G1;O2;1;\"\";S1;C
7d455a86549ab2ff06cf0890e2089523724ccb95fa261e38e20f89ad17f9bcdd;10000466;A2Z Store;816-455-8733;G2;R3;1;\"\";S16;C
1f8dfd65fd6b34425bfbc8be0eb161c043283ac0ed37620db1c4cf6ae08801fb;10017585;Ilog Shop;816-455-8733;G2;R3;1;\"\";S16;C
31e36ae6029b9dd3fc02e637435da19e909acee64661d713d9aa09d9b110ce84;10020909;Onestar Shop;816-455-8733;G2;O1;1;\"\";S5;C
247426b927a21134748b0079b09f1f365891ce68c0ea44ded5325227dd7d0efa;10027560;Zilog Shop;816-455-8733;G2;R2;1;\"\";S1;C
c0e2efbf9ad8e77a7a19dd166f23c97bcf848b0b7ba9746466dc5779e52afdec;10011724;Federal Supermarket;816-455-8733;G3;O2;1;\"\";S1;C
e8acabc9003774b8fa2b6938f6509d9f892b8f8b960ecb3241ae8af54f757a10;10020247;MAXSTRAT Shop;816-455-8733;G2;R2;1;\"\";S5;C
7f5fca74eabc5aeb4f0e3db94f83d53c9cd6437330355abba634ebfb1d92974b;10024999;TAGnology Shop;816-455-8733;G2;R2;1;\"\";S5;C
81f5703b77ef4f3a67596e77f22b2d96cc8915e54d4d3916b062cf5b5eb52b2b;10012761;G.R. Supermarket;816-455-8733;G1;R3;1;M1;S16;C
890dbf9e09fbd26d6de1e3e21f0abc95347ebf05e0dfeabdfa6109cfbfa0aa23;10026006;Vector USA;816-455-8733;G3;R3;1;\"\";S5;C
